customer_id_x,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,customer_id_y,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity,description
374,Sigfried Oglesbee,Agender,24,240 Harvey KnollSuite 362,3041,Heidiberg,New South Wales,Australia,374,981,25047,2021-6-5,2021-06-20,373,Shirt,Henley,L,blue,92,60,"A blue coloured, L sized, Henley Shirt"
375,Ninetta Phizakarley,Agender,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,375,655,19991,2021-1-20,2021-01-26,374,Shirt,Henley,XL,blue,92,75,"A blue coloured, XL sized, Henley Shirt"
376,Korie Iglesiaz,Polygender,30,188 Hunter IslandSuite 990,789,Lake Annabelleport,South Australia,Australia,376,571,15454,2021-7-4,2021-07-17,375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt"
377,Alanson Colton,Female,72,51 Taylor CrestApt. 793,6676,Coleview,Queensland,Australia,377,21,24815,2021-5-19,2021-05-28,376,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt"
378,Andy McPhillimey,Bigender,48,40 Rose CircuitSuite 567,7541,Abigailchester,New South Wales,Australia,378,623,37922,2021-9-29,2021-10-25,377,Shirt,Henley,M,indigo,92,70,"A indigo coloured, M sized, Henley Shirt"
379,Lilah Mabe,Non-binary,76,541 Lucy IslandSuite 157,7863,O'keefemouth,Queensland,Australia,379,467,15378,2021-2-13,2021-02-15,378,Shirt,Henley,L,indigo,92,44,"A indigo coloured, L sized, Henley Shirt"
380,Gratiana Theurer,Agender,65,047 Greenholt RidgeSuite 214,8267,Leomouth,Northern Territory,Australia,380,75,13269,2021-3-22,2021-03-28,379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt"
381,Tait Else,Polygender,20,391 Layla SquareApt. 381,6824,Port Darcy,Western Australia,Australia,381,258,36550,2021-4-11,2021-05-03,380,Shirt,Henley,XS,violet,92,50,"A violet coloured, XS sized, Henley Shirt"
382,Emanuele Deesly,Genderfluid,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,382,791,24647,2021-5-4,2021-05-15,381,Shirt,Henley,S,violet,92,43,"A violet coloured, S sized, Henley Shirt"
383,Nathanil Runchman,Non-binary,23,831 Ava SquareApt. 776,2310,South Hannahstad,Victoria,Australia,383,469,36564,2021-9-8,2021-09-14,382,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt"
384,Chiarra Vaneev,Genderfluid,37,25 Rodriguez RoadSuite 293,6522,Zacharybury,Queensland,Australia,384,709,39383,2021-5-27,2021-06-22,383,Shirt,Henley,L,violet,92,51,"A violet coloured, L sized, Henley Shirt"
385,Kelsey Bend,Female,55,15 Leffler ParadeApt. 793,7861,Blakeville,Queensland,Australia,385,146,43155,2021-8-8,2021-08-24,384,Shirt,Henley,XL,violet,92,77,"A violet coloured, XL sized, Henley Shirt"
386,Cleon Emmatt,Agender,29,50 Layla LoopSuite 081,3016,Hannahborough,Tasmania,Australia,386,458,34948,2021-2-14,2021-03-03,385,Shirt,Casual Slim Fit,XS,red,113,49,"A red coloured, XS sized, Casual Slim Fit Shirt"
387,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,387,341,34491,2021-6-11,2021-06-14,386,Shirt,Casual Slim Fit,S,red,113,50,"A red coloured, S sized, Casual Slim Fit Shirt"
388,Dame Popov,Genderfluid,38,46 Spencer MeadowSuite 241,2940,New Mayaburgh,Northern Territory,Australia,388,601,34341,2021-2-12,2021-02-17,387,Shirt,Casual Slim Fit,M,red,113,67,"A red coloured, M sized, Casual Slim Fit Shirt"
389,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,389,643,42818,2021-4-20,2021-04-23,388,Shirt,Casual Slim Fit,L,red,113,78,"A red coloured, L sized, Casual Slim Fit Shirt"
390,Bee Mazonowicz,Bigender,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia,390,206,57651,2021-1-20,2021-01-24,389,Shirt,Casual Slim Fit,XL,red,113,47,"A red coloured, XL sized, Casual Slim Fit Shirt"
391,Reed Churchlow,Male,75,4592 Isabella BoulevardApt. 793,7524,North Sophieland,Australian Capital Territory,Australia,391,726,24661,2021-5-16,2021-06-06,390,Shirt,Casual Slim Fit,XS,orange,113,43,"A orange coloured, XS sized, Casual Slim Fit Shirt"
392,Svend Griffey,Agender,26,992 Henry Station StApt. 041,6749,Gloverbury,Australian Capital Territory,Australia,392,840,32036,2021-1-12,2021-01-25,391,Shirt,Casual Slim Fit,S,orange,113,54,"A orange coloured, S sized, Casual Slim Fit Shirt"
393,Anni Heinsius,Genderfluid,34,5158 Levi HillSuite 531,1474,Johnsburgh,Queensland,Australia,393,803,24994,2021-5-6,2021-05-27,392,Shirt,Casual Slim Fit,M,orange,113,47,"A orange coloured, M sized, Casual Slim Fit Shirt"
394,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,394,508,18584,2021-9-6,2021-09-10,393,Shirt,Casual Slim Fit,L,orange,113,76,"A orange coloured, L sized, Casual Slim Fit Shirt"
395,Mordecai Westberg,Non-binary,70,8469 Tahlia PassSuite 409,3499,Lake Oscar,Northern Territory,Australia,395,728,24101,2021-3-26,2021-04-02,394,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
396,Sunny Bisgrove,Agender,32,111 Kayla CircuitSuite 545,6248,Finnburgh,Queensland,Australia,396,461,57491,2021-2-26,2021-03-03,395,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt"
397,Collie Jakel,Female,50,40 Mitchell CrestSuite 035,6891,Isabellaton,Australian Capital Territory,Australia,397,446,33872,2021-2-3,2021-02-22,396,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt"
398,Damiano Leyborne,Non-binary,50,6166 Durgan WayApt. 693,5497,Gabrielville,Western Australia,Australia,398,13,31626,2021-9-28,2021-10-13,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt"
399,Ailene McKeller,Agender,46,9444 Casper RidgeApt. 537,8209,South Logan,Western Australia,Australia,399,331,57278,2021-10-21,2021-10-30,398,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt"
400,Bernarr Pote,Polygender,62,3565 William RidgeApt. 638,1097,Hesselside,Tasmania,Australia,400,907,44904,2021-7-2,2021-07-25,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt"
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,401,94,24512,2021-8-14,2021-08-24,400,Shirt,Casual Slim Fit,XS,green,113,69,"A green coloured, XS sized, Casual Slim Fit Shirt"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,402,537,26681,2021-3-9,2021-04-04,401,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt"
403,Kimberli Canavan,Polygender,78,902 Rees CircleSuite 205,1038,Port Abby,Western Australia,Australia,403,980,17088,2021-9-16,2021-09-25,402,Shirt,Casual Slim Fit,M,green,113,67,"A green coloured, M sized, Casual Slim Fit Shirt"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,404,998,45215,2021-3-3,2021-03-09,403,Shirt,Casual Slim Fit,L,green,113,54,"A green coloured, L sized, Casual Slim Fit Shirt"
405,Alfonse Shills,Male,78,41 Noah TerraceSuite 130,5174,North Nathan,New South Wales,Australia,405,493,51471,2021-8-9,2021-08-12,404,Shirt,Casual Slim Fit,XL,green,113,41,"A green coloured, XL sized, Casual Slim Fit Shirt"
406,Paige Uebel,Agender,59,07 Zac ParadeApt. 031,6987,Clarkville,Victoria,Australia,406,892,35512,2021-7-25,2021-08-18,405,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,407,835,42595,2021-1-9,2021-01-20,406,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,408,404,39757,2021-1-30,2021-02-15,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,409,206,15453,2021-5-3,2021-05-11,408,Shirt,Casual Slim Fit,L,blue,113,75,"A blue coloured, L sized, Casual Slim Fit Shirt"
410,Harman Finding,Polygender,64,77 Graham AvenueSuite 070,7356,Boyerville,Victoria,Australia,410,47,14296,2021-8-4,2021-08-09,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt"
411,Theobald Klazenga,Genderqueer,52,579 Olivia PassSuite 805,226,Connellyberg,Tasmania,Australia,411,771,38909,2021-3-17,2021-04-08,410,Shirt,Casual Slim Fit,XS,indigo,113,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,412,427,25520,2021-9-23,2021-10-13,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,413,589,35487,2021-10-17,2021-10-31,412,Shirt,Casual Slim Fit,M,indigo,113,65,"A indigo coloured, M sized, Casual Slim Fit Shirt"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,414,212,57052,2021-1-2,2021-01-03,413,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,415,947,35686,2021-7-14,2021-07-19,414,Shirt,Casual Slim Fit,XL,indigo,113,40,"A indigo coloured, XL sized, Casual Slim Fit Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,416,129,37878,2021-10-8,2021-10-25,415,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt"
417,Bay Kraut,Non-binary,57,688 Campbell RoadSuite 011,7035,Fadelland,Tasmania,Australia,417,729,45024,2021-9-14,2021-10-11,416,Shirt,Casual Slim Fit,S,violet,113,50,"A violet coloured, S sized, Casual Slim Fit Shirt"
418,Luelle Fernanando,Agender,57,855 Beahan IslandSuite 560,2775,North Sebastianberg,Australian Capital Territory,Australia,418,918,55376,2021-8-24,2021-09-15,417,Shirt,Casual Slim Fit,M,violet,113,46,"A violet coloured, M sized, Casual Slim Fit Shirt"
419,Chaddie Fawlkes,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,419,745,19518,2021-10-20,2021-11-10,418,Shirt,Casual Slim Fit,L,violet,113,65,"A violet coloured, L sized, Casual Slim Fit Shirt"
420,Yehudit Coote,Genderfluid,44,10 Harry MewsSuite 632,5547,Jonesville,Tasmania,Australia,420,482,25541,2021-2-22,2021-03-19,419,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt"
421,Kellyann Stening,Genderfluid,62,35 Robinson Station StSuite 547,5382,North Baileyside,Australian Capital Territory,Australia,421,691,24273,2021-9-28,2021-10-09,420,Jacket,Denim,XS,red,92,60,"A red coloured, XS sized, Denim Jacket"
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,422,375,48025,2021-3-16,2021-03-26,421,Jacket,Denim,S,red,92,69,"A red coloured, S sized, Denim Jacket"
423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,423,507,34107,2021-6-12,2021-06-21,422,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket"
424,Katherine Sewter,Non-binary,80,03 Grant CrestSuite 228,5743,Lake Charliemouth,Western Australia,Australia,424,551,58723,2021-3-13,2021-03-18,423,Jacket,Denim,L,red,92,63,"A red coloured, L sized, Denim Jacket"
425,Saleem Isac,Genderfluid,38,013 Fahey Station StSuite 125,8487,New Loganside,Northern Territory,Australia,425,606,12705,2021-2-21,2021-03-17,424,Jacket,Denim,XL,red,92,58,"A red coloured, XL sized, Denim Jacket"
426,Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia,426,776,32793,2021-9-26,2021-10-16,425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket"
427,Tomaso Mullin,Genderqueer,25,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,427,282,20082,2021-1-27,2021-02-10,426,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket"
428,Jammal Varcoe,Polygender,66,80 Hermiston WaySuite 403,1112,North Liamfort,Australian Capital Territory,Australia,428,431,48629,2021-2-24,2021-03-23,427,Jacket,Denim,M,orange,92,48,"A orange coloured, M sized, Denim Jacket"
429,Lucille Carwithim,Genderqueer,48,1796 Hamish MeadowSuite 478,675,East Lincoln,Tasmania,Australia,429,754,23238,2021-2-8,2021-02-22,428,Jacket,Denim,L,orange,92,73,"A orange coloured, L sized, Denim Jacket"
430,Khalil Duffil,Female,56,4112 Lincoln BoulevardApt. 887,8212,Ivyfurt,New South Wales,Australia,430,155,49272,2021-2-8,2021-03-01,429,Jacket,Denim,XL,orange,92,79,"A orange coloured, XL sized, Denim Jacket"
431,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,431,325,35804,2021-4-25,2021-05-09,430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket"
432,Ettie Gonnely,Bigender,34,6172 Andrew AvenueApt. 194,7029,North Cody,Victoria,Australia,432,20,37821,2021-10-20,2021-11-03,431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket"
433,Candis Roswarne,Non-binary,46,5777 Mayer PassApt. 881,9728,West Michaelport,Tasmania,Australia,433,419,32215,2021-8-18,2021-09-02,432,Jacket,Denim,M,yellow,92,70,"A yellow coloured, M sized, Denim Jacket"
434,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,434,940,42284,2021-5-11,2021-06-01,433,Jacket,Denim,L,yellow,92,44,"A yellow coloured, L sized, Denim Jacket"
435,Aldridge Tesh,Agender,41,1649 Owen JunctionApt. 523,5868,South Tobyton,South Australia,Australia,435,886,56764,2021-2-17,2021-02-22,434,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket"
436,Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,436,739,47040,2021-8-17,2021-09-10,435,Jacket,Denim,XS,green,92,53,"A green coloured, XS sized, Denim Jacket"
437,Fifine Baron,Genderfluid,23,70 Jerde GroveSuite 902,8456,Natefort,Australian Capital Territory,Australia,437,269,42857,2021-8-25,2021-09-05,436,Jacket,Denim,S,green,92,49,"A green coloured, S sized, Denim Jacket"
438,Atlante Cure,Bigender,80,569 Alyssa IslandApt. 766,6893,Hunterland,Western Australia,Australia,438,989,51250,2021-5-22,2021-05-31,437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket"
439,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,439,286,15329,2021-8-24,2021-09-06,438,Jacket,Denim,L,green,92,52,"A green coloured, L sized, Denim Jacket"
440,Terri Ivanaev,Polygender,64,78 Bella CrestSuite 010,5404,Andrewmouth,Queensland,Australia,440,553,14884,2021-10-9,2021-10-30,439,Jacket,Denim,XL,green,92,59,"A green coloured, XL sized, Denim Jacket"
441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,441,726,13419,2021-2-28,2021-03-02,440,Jacket,Denim,XS,blue,92,49,"A blue coloured, XS sized, Denim Jacket"
442,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,442,693,58324,2021-3-24,2021-03-30,441,Jacket,Denim,S,blue,92,56,"A blue coloured, S sized, Denim Jacket"
443,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,443,966,10043,2021-3-9,2021-03-27,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket"
444,Sara Gelder,Polygender,79,361 Davies CrestSuite 392,6837,Port Andrewton,Western Australia,Australia,444,383,33452,2021-3-7,2021-03-26,443,Jacket,Denim,L,blue,92,42,"A blue coloured, L sized, Denim Jacket"
445,Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,445,893,27329,2021-7-7,2021-07-27,444,Jacket,Denim,XL,blue,92,80,"A blue coloured, XL sized, Denim Jacket"
446,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,446,283,19398,2021-3-26,2021-03-30,445,Jacket,Denim,XS,indigo,92,75,"A indigo coloured, XS sized, Denim Jacket"
447,Shena Solomonides,Bigender,68,82 O'hara LoopSuite 558,8664,Zacshire,New South Wales,Australia,447,100,59708,2021-1-10,2021-01-23,446,Jacket,Denim,S,indigo,92,66,"A indigo coloured, S sized, Denim Jacket"
448,Ashely Inmett,Genderqueer,61,625 Anthony MewsApt. 730,3895,Liamton,Queensland,Australia,448,185,16486,2021-8-20,2021-08-31,447,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket"
449,Cherey Instone,Male,74,622 Mckenzie TrailApt. 563,3041,Port Lucyport,Northern Territory,Australia,449,163,56294,2021-10-23,2021-11-09,448,Jacket,Denim,L,indigo,92,67,"A indigo coloured, L sized, Denim Jacket"
450,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,450,648,12078,2021-4-30,2021-05-05,449,Jacket,Denim,XL,indigo,92,51,"A indigo coloured, XL sized, Denim Jacket"
451,Mallory Dillinton,Polygender,21,927 Wood SquareSuite 884,9491,Feilton,Australian Capital Territory,Australia,451,566,29859,2021-8-25,2021-09-06,450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket"
452,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,452,123,50557,2021-10-9,2021-10-22,451,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket"
453,Guthry Ure,Polygender,35,400 Beau PlaceSuite 439,2891,Kreigerberg,Tasmania,Australia,453,371,53761,2021-8-13,2021-08-22,452,Jacket,Denim,M,violet,92,43,"A violet coloured, M sized, Denim Jacket"
454,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,454,441,40423,2021-3-29,2021-04-12,453,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket"
455,Wash Kyneton,Non-binary,60,539 Towne CrescentSuite 935,8038,Lake Sienna,Northern Territory,Australia,455,1,24550,2021-4-4,2021-04-06,454,Jacket,Denim,XL,violet,92,63,"A violet coloured, XL sized, Denim Jacket"
456,Joelynn Remington,Agender,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,456,450,53893,2021-6-28,2021-07-20,455,Jacket,Puffer,XS,red,110,67,"A red coloured, XS sized, Puffer Jacket"
457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,457,490,52472,2021-3-4,2021-03-12,456,Jacket,Puffer,S,red,110,62,"A red coloured, S sized, Puffer Jacket"
458,Romy Cuberley,Genderqueer,42,06 Toby KnollApt. 679,1086,Mayaview,Queensland,Australia,458,757,13142,2021-10-21,2021-11-10,457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket"
459,Maybelle Houchen,Non-binary,62,966 Levi ParkwayApt. 339,4975,Farrellmouth,New South Wales,Australia,459,853,24079,2021-6-18,2021-07-06,458,Jacket,Puffer,L,red,110,44,"A red coloured, L sized, Puffer Jacket"
460,Frederich Duigenan,Genderfluid,31,85 Cooper CrescentApt. 819,3847,Ellashire,Victoria,Australia,460,250,29924,2021-6-7,2021-06-17,459,Jacket,Puffer,XL,red,110,41,"A red coloured, XL sized, Puffer Jacket"
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,461,244,53553,2021-2-14,2021-02-19,460,Jacket,Puffer,XS,orange,110,47,"A orange coloured, XS sized, Puffer Jacket"
462,Francklyn Willeman,Non-binary,45,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,462,769,44429,2021-1-31,2021-02-20,461,Jacket,Puffer,S,orange,110,69,"A orange coloured, S sized, Puffer Jacket"
463,Iago Jedrzaszkiewicz,Agender,58,00 Lockman TrackSuite 564,387,Lake Mikaylashire,Australian Capital Territory,Australia,463,641,19206,2021-3-16,2021-04-09,462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket"
464,Abbot Rickaert,Polygender,64,5080 Johnston MallApt. 550,5327,Langville,South Australia,Australia,464,103,26925,2021-6-29,2021-07-25,463,Jacket,Puffer,L,orange,110,66,"A orange coloured, L sized, Puffer Jacket"
465,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,465,7,48935,2021-5-21,2021-05-23,464,Jacket,Puffer,XL,orange,110,66,"A orange coloured, XL sized, Puffer Jacket"
466,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,466,628,11363,2021-6-10,2021-07-05,465,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket"
